Account_Length,Area_Code,Phone_Number,International_Plan,Voice_Mail_Plan,Voice_Mail_Messages,Total_Day_Minutes,Total_Day_Calls,Total_Day_Charge,Total_Evening_Minutes,Total_Evening_Calls,Total_Evening_Charge,Total_Night_Minutes,Total_Night_Calls,Total_Night_Charge,Total_International_Minutes,Total_International_Calls,Total_International_Charge,Customer_Service_Calls,Churn,Total_Minutes,Total_Calls,Total_Charges,Avg_Call_Duration,Customer_Service_Category
173,510,3499060,no,no,0,172.5,78,29.33,142.6,91,12.12,102.0,63,4.59,10.9,2,2.94,0,False,428.0,234,48.97999999999999,1.829059829059829,Low
157,510,3341311,no,yes,30,194.3,107,33.03,243.2,108,20.67,322.2,114,14.5,7.1,5,1.92,1,False,766.8,334,70.12,2.295808383233533,Low
66,408,4153120,no,yes,32,187.8,117,31.93,129.8,90,11.03,132.3,113,5.95,12.0,3,3.24,2,False,461.90000000000003,323,52.150000000000006,1.4300309597523222,Low
50,415,3875891,yes,yes,26,307.1,94,52.21,289.4,78,24.6,174.9,109,7.87,8.0,3,2.16,0,False,779.4,284,86.84,2.7443661971830986,Low
72,415,3688026,no,no,0,118.2,106,20.09,167.2,136,14.21,214.2,106,9.64,12.2,3,3.29,3,False,511.79999999999995,351,47.23,1.458119658119658,Low
130,510,3329446,no,no,0,154.0,95,26.18,205.9,106,17.5,233.7,75,10.52,12.9,1,3.48,1,False,606.5,277,57.67999999999999,2.1895306859205776,Low
143,408,3935284,no,no,0,155.5,101,26.44,213.4,89,18.14,237.9,61,10.71,7.6,11,2.05,1,False,614.4,262,57.339999999999996,2.3450381679389314,Low
89,510,3761677,yes,no,0,125.6,108,21.35,213.0,90,18.11,181.7,108,8.18,5.4,5,1.46,1,False,525.7,311,49.1,1.6903536977491962,Low
108,415,3922268,no,no,0,199.3,104,33.88,224.2,92,19.06,140.1,57,6.3,15.2,2,4.1,0,False,578.8,255,63.339999999999996,2.269803921568627,Low
32,408,3964311,no,no,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,12.8,3,3.46,1,False,484.00000000000006,325,51.63,1.4892307692307694,Low
166,415,3634005,no,no,0,203.4,81,34.58,167.7,110,14.25,132.0,124,5.94,9.2,5,2.48,2,False,512.3,320,57.24999999999999,1.6009375,Low
109,408,3449966,no,no,0,222.2,113,37.77,218.5,122,18.57,266.0,88,11.97,10.9,5,2.94,1,False,717.5999999999999,328,71.25,2.18780487804878,Low
72,408,3377377,no,yes,39,92.8,98,15.78,271.2,115,23.05,167.1,83,7.52,5.8,7,1.57,1,False,536.9,303,47.92,1.7719471947194718,Low
134,415,3737037,no,yes,32,216.8,78,36.86,102.2,111,8.69,174.0,83,7.83,8.6,2,2.32,0,False,501.6,274,55.699999999999996,1.8306569343065695,Low
13,415,3567580,no,no,0,193.2,89,32.84,194.4,90,16.52,186.5,104,8.39,9.7,2,2.62,4,False,583.8,285,60.37,2.048421052631579,Low
90,415,3903401,no,no,0,113.2,108,19.24,189.3,63,16.09,271.8,124,12.23,14.1,4,3.81,3,False,588.4000000000001,299,51.370000000000005,1.967892976588629,Low
111,415,3509313,no,yes,36,166.2,54,28.25,238.8,109,20.3,108.8,92,4.9,11.2,2,3.02,3,False,525.0,257,56.47,2.0428015564202333,Low
101,408,4209009,no,yes,23,262.2,101,44.57,157.0,80,13.35,129.1,100,5.81,7.3,14,1.97,1,False,555.6,295,65.7,1.8833898305084746,Low
72,415,4152641,no,no,0,207.8,92,35.33,195.7,110,16.63,184.8,124,8.32,13.1,4,3.54,0,False,601.4000000000001,330,63.81999999999999,1.8224242424242427,Low
67,510,3924929,no,yes,35,245.4,89,41.72,148.2,102,12.6,274.0,136,12.33,7.5,6,2.03,1,False,675.1,333,68.68,2.0273273273273276,Low
172,408,3465068,no,no,0,287.1,108,48.81,178.4,125,15.16,153.2,98,6.89,14.4,2,3.89,3,True,633.0999999999999,333,74.75,1.901201201201201,Low
154,510,3892631,no,yes,32,192.3,82,32.69,165.3,134,14.05,205.0,74,9.23,9.0,1,2.43,2,False,571.6,291,58.39999999999999,1.9642611683848799,Low
69,510,3683808,no,no,0,194.2,122,33.01,242.1,81,20.58,215.8,80,9.71,9.7,3,2.62,2,False,661.8,286,65.91999999999999,2.313986013986014,Low
123,415,4068599,no,no,0,211.0,92,35.87,217.0,102,18.45,214.8,104,9.67,9.8,7,2.65,3,False,652.6,305,66.63999999999999,2.139672131147541,Low
130,415,3867456,no,yes,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,False,574.6,300,54.71,1.9153333333333333,Low
142,415,3574936,no,yes,26,220.5,94,37.49,239.5,126,20.36,254.3,109,11.44,5.9,9,1.59,2,False,720.2,338,70.88000000000001,2.1307692307692307,Low
29,415,3977411,no,no,0,157.4,122,26.76,145.0,75,12.33,281.8,92,12.68,9.3,2,2.51,1,False,593.5,291,54.28,2.0395189003436425,Low
87,408,3536218,no,yes,28,143.5,106,24.4,223.5,147,19.0,175.4,69,7.89,11.2,5,3.02,0,False,553.6,327,54.31,1.6929663608562693,Low
149,415,3695942,no,no,0,156.0,56,26.52,56.0,116,4.76,163.3,104,7.35,8.9,8,2.4,0,False,384.20000000000005,284,41.03,1.3528169014084508,Low
146,408,4168543,yes,no,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2,False,555.3,276,55.4,2.01195652173913,Low
88,415,3584576,yes,no,0,235.1,98,39.97,251.8,79,21.4,285.9,76,12.87,7.2,2,1.94,4,True,780.0,255,76.17999999999999,3.0588235294117645,Low
119,415,3525118,yes,yes,15,160.0,95,27.2,209.5,110,17.81,82.3,107,3.7,8.7,5,2.35,5,True,460.5,317,51.06,1.4526813880126184,High
48,510,4082621,no,no,0,188.4,63,32.03,165.9,89,14.1,205.7,71,9.26,13.2,2,3.56,1,False,573.2,225,58.95,2.547555555555556,Low
135,415,3533994,no,no,0,194.8,97,33.12,235.3,118,20.0,174.4,126,7.85,11.0,3,2.97,1,False,615.5,344,63.94,1.7892441860465116,Low
100,510,3674277,no,no,0,247.8,117,42.13,130.0,95,11.05,134.3,125,6.04,6.9,2,1.86,1,False,519.0,339,61.080000000000005,1.5309734513274336,Low
98,415,3543237,no,no,0,221.2,80,37.6,213.6,104,18.16,291.8,89,13.13,11.9,3,3.21,4,False,738.5,276,72.10000000000001,2.675724637681159,Low
75,510,3948504,no,yes,26,118.5,86,20.15,213.9,118,18.18,132.6,99,5.97,13.4,3,3.62,2,False,478.4,306,47.919999999999995,1.5633986928104575,Low
180,415,3704139,no,yes,33,231.8,78,39.41,232.9,79,19.8,206.9,121,9.31,7.6,4,2.05,1,False,679.2,282,70.57,2.4085106382978725,Low
100,415,3826135,no,yes,25,215.9,90,36.7,257.9,92,21.92,180.2,157,8.11,11.6,4,3.13,1,False,665.5999999999999,343,69.86000000000001,1.9405247813411075,Low
119,415,3595718,no,yes,35,217.1,92,36.91,220.8,134,18.77,249.5,93,11.23,8.0,5,2.16,2,False,695.4,324,69.07,2.1462962962962964,Low
86,415,3853111,no,no,0,83.5,96,14.2,221.1,63,18.79,349.7,75,15.74,12.6,3,3.4,0,False,666.9000000000001,237,52.129999999999995,2.8139240506329117,Low
155,408,3534880,no,yes,39,183.3,106,31.16,205.1,101,17.43,263.7,90,11.87,5.1,7,1.38,1,False,657.2,304,61.84,2.1618421052631582,Low
78,415,3437019,yes,no,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,9.5,2,2.57,1,True,664.0,321,72.24,2.068535825545171,Low
153,415,4196133,no,no,0,193.8,90,32.95,195.3,121,16.6,182.7,108,8.22,8.5,3,2.3,1,False,580.3,322,60.07,1.8021739130434782,Low
92,510,3507344,no,yes,25,134.0,112,22.78,206.0,111,17.51,180.6,118,8.13,9.7,4,2.62,0,False,530.3,345,51.040000000000006,1.5371014492753623,Low
13,510,3976064,no,yes,25,176.6,65,30.02,172.7,96,14.68,104.5,128,4.7,11.3,5,3.05,2,False,465.09999999999997,294,52.45,1.581972789115646,Low
154,415,3636896,no,no,0,191.4,93,32.54,205.4,119,17.46,205.7,121,9.26,10.2,3,2.75,3,False,612.7,336,62.01,1.8235119047619048,Low
144,510,4169021,yes,yes,35,174.8,127,29.72,219.6,93,18.67,255.8,90,11.51,12.8,3,3.46,0,False,663.0,313,63.36,2.1182108626198084,Low
48,408,4083269,no,no,0,275.2,67,46.78,180.2,108,15.32,159.0,110,7.15,7.9,2,2.13,1,False,622.3,287,71.38000000000001,2.168292682926829,Low
94,408,4089463,no,no,0,174.0,85,29.58,241.1,114,20.49,207.8,94,9.35,7.9,1,2.13,1,False,630.8,294,61.55,2.1455782312925167,Low
139,415,3407062,no,no,0,165.0,132,28.05,249.7,86,21.22,170.3,128,7.66,12.6,8,3.4,1,False,597.6,354,60.33,1.688135593220339,Low
126,415,4174309,no,no,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,False,632.7,305,66.47,2.0744262295081968,Low
122,415,4212659,no,no,0,107.9,88,18.34,235.8,109,20.04,228.6,119,10.29,9.5,3,2.57,2,False,581.8000000000001,319,51.239999999999995,1.8238244514106585,Low
139,510,3832017,no,no,0,221.3,140,37.62,157.8,89,13.41,192.5,89,8.66,11.3,6,3.05,1,False,582.9000000000001,324,62.739999999999995,1.7990740740740743,Low
95,415,4116294,no,no,0,141.1,84,23.99,211.4,108,17.97,103.7,127,4.67,5.9,6,1.59,3,False,462.09999999999997,325,48.22,1.4218461538461538,Low
80,408,3329525,no,yes,31,166.4,92,28.29,238.3,74,20.26,150.7,84,6.78,10.7,4,2.89,4,False,566.1,254,58.22,2.228740157480315,Low
131,415,4015012,no,yes,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,7.6,3,2.05,3,False,724.3,320,74.58999999999999,2.2634374999999998,Low
36,510,3688835,no,no,0,178.6,83,30.36,213.1,103,18.11,198.0,119,8.91,10.9,5,2.94,1,False,600.5999999999999,310,60.31999999999999,1.9374193548387093,Low
180,510,3511382,no,no,0,139.0,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,2,False,550.4,283,54.68,1.9448763250883392,Low
25,415,3597694,no,no,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,2,False,545.1,312,52.25,1.7471153846153846,Low
113,415,4195505,no,no,0,215.9,93,36.7,240.1,85,20.41,156.7,123,7.05,4.9,5,1.32,3,False,617.5999999999999,306,65.48,2.0183006535947707,Low
88,415,3414570,no,yes,31,181.6,91,30.87,213.2,120,18.12,207.8,104,9.35,11.4,4,3.08,1,False,614.0,319,61.42,1.9247648902821317,Low
120,415,3666991,no,no,0,178.4,97,30.33,168.3,113,14.31,120.5,93,5.42,9.3,9,2.51,1,False,476.50000000000006,312,52.57,1.5272435897435899,Low
74,415,3777399,no,no,0,106.4,84,18.09,140.2,104,11.92,90.9,81,4.09,11.4,3,3.08,1,False,348.9,272,37.17999999999999,1.2827205882352941,Low
109,510,3779092,no,no,0,170.7,101,29.02,240.2,82,20.42,119.0,112,5.36,11.4,4,3.08,2,False,541.3,299,57.879999999999995,1.8103678929765885,Low
162,510,3736681,no,yes,33,184.5,139,31.37,183.2,78,15.57,127.4,106,5.73,12.3,6,3.32,0,False,507.4,329,55.989999999999995,1.5422492401215804,Low
124,510,4177736,no,yes,37,161.2,109,27.4,204.2,79,17.36,231.5,87,10.42,8.9,4,2.4,1,False,605.8,279,57.58,2.171326164874552,Low
177,408,3932812,no,no,0,84.9,77,14.43,257.5,109,21.89,210.5,66,9.47,7.5,5,2.03,2,False,560.4,257,47.82,2.180544747081712,Low
91,510,3983176,no,no,0,217.9,71,37.04,230.1,116,19.56,232.1,110,10.44,10.6,2,2.86,1,False,690.7,299,69.89999999999999,2.3100334448160535,Low
105,408,3348694,no,no,0,270.9,98,46.05,226.2,110,19.23,178.8,60,8.05,8.8,5,2.38,0,True,684.7,273,75.71,2.508058608058608,Low
24,510,3695449,no,no,0,243.0,91,41.31,183.9,77,15.63,184.3,109,8.29,15.3,6,4.13,0,True,626.5,283,69.36000000000001,2.2137809187279154,Low
48,510,3805246,no,no,0,128.2,71,21.79,48.1,78,4.09,116.3,80,5.23,8.9,3,2.4,0,False,301.5,232,33.51,1.2995689655172413,Low
86,408,3903873,no,no,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2,False,459.5,329,45.43,1.3966565349544073,Low
163,510,3544568,no,no,0,178.7,56,30.38,215.7,79,18.33,152.7,84,6.87,10.6,2,2.86,4,False,557.7,221,58.43999999999999,2.5235294117647062,Low
91,510,3396968,no,no,0,159.0,109,27.03,255.1,142,21.68,82.4,73,3.71,10.1,4,2.73,0,False,506.6,328,55.15,1.5445121951219514,Low
56,510,3795933,no,no,0,150.9,79,25.65,161.8,87,13.75,167.7,115,7.55,11.7,5,3.16,3,False,492.1,286,50.11,1.7206293706293707,Low
147,415,3655682,yes,yes,24,219.9,118,37.38,208.5,116,17.72,352.5,111,15.86,8.1,4,2.19,3,False,789.0,349,73.15,2.2607449856733526,Low
64,415,3828518,no,no,0,168.0,116,28.56,192.4,94,16.35,166.5,98,7.49,10.1,3,2.73,2,False,537.0,311,55.129999999999995,1.7266881028938907,Low
108,510,3568449,no,yes,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,9.6,3,2.59,4,True,603.3,279,56.44,2.1623655913978492,Low
159,510,3333460,no,no,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,False,624.1,325,64.48,1.9203076923076923,High
136,510,3758596,yes,no,0,256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,9.1,10,2.46,3,False,639.6,286,72.13999999999999,2.2363636363636363,Low
116,415,3845907,no,yes,35,182.8,122,31.08,212.7,119,18.08,193.8,103,8.72,11.0,2,2.97,1,False,600.3,346,60.849999999999994,1.734971098265896,Low
45,408,3732903,no,yes,38,196.8,92,33.46,254.2,108,21.61,261.8,85,11.78,7.7,2,2.08,1,False,720.5,287,68.92999999999999,2.510452961672474,Low
122,415,3617702,no,no,0,140.1,120,23.82,231.4,128,19.67,188.1,127,8.46,11.2,5,3.02,2,False,570.8,380,54.970000000000006,1.5021052631578946,Low
138,415,3885850,no,no,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,9.0,3,2.43,5,False,625.4000000000001,285,62.05,2.194385964912281,High
132,415,4056298,no,no,0,117.6,66,19.99,214.0,108,18.19,239.5,94,10.78,8.8,5,2.38,1,False,579.9000000000001,273,51.34,2.1241758241758246,Low
101,415,3682074,yes,no,0,193.7,108,32.93,186.6,98,15.86,223.0,100,10.04,11.6,8,3.13,0,False,614.9,314,61.96,1.95828025477707,Low
58,510,3285050,no,no,0,243.1,105,41.33,231.4,108,19.67,180.9,120,8.14,7.8,4,2.11,2,False,663.2,337,71.25,1.967952522255193,Low
81,415,3955783,no,no,0,145.4,132,24.72,129.3,91,10.99,186.4,109,8.39,5.2,4,1.4,1,False,466.30000000000007,336,45.5,1.3877976190476193,Low
87,415,4207301,no,no,0,169.1,105,28.75,169.9,102,14.44,244.9,106,11.02,9.9,10,2.67,3,False,593.8,323,56.879999999999995,1.838390092879257,Low
116,510,3282478,no,no,0,229.3,93,38.98,184.5,111,15.68,168.2,91,7.57,8.8,3,2.38,2,False,590.8,298,64.61,1.9825503355704697,Low
85,415,3812460,yes,no,0,197.2,97,33.52,211.7,115,17.99,210.1,133,9.45,8.3,4,2.24,4,False,627.3,349,63.2,1.7974212034383952,Low
62,510,3909811,no,yes,33,186.4,84,31.69,201.0,136,17.09,286.7,103,12.9,11.1,3,3.0,2,True,685.2,326,64.68,2.1018404907975463,Low
90,415,3735670,no,no,0,76.1,121,12.94,290.3,73,24.68,236.9,89,10.66,10.8,3,2.92,0,False,614.1,286,51.2,2.147202797202797,Low
98,415,3517016,no,no,0,162.8,65,27.68,185.0,109,15.73,219.5,104,9.88,6.0,3,1.62,2,False,573.3,281,54.91,2.0402135231316723,Low
73,415,3949934,no,no,0,182.3,115,30.99,199.2,97,16.93,120.2,113,5.41,18.0,5,4.86,1,False,519.7,330,58.19,1.574848484848485,Low
107,510,4228268,yes,no,0,194.4,83,33.05,247.8,84,21.06,245.4,93,11.04,11.2,7,3.02,2,False,698.8000000000001,267,68.17,2.617228464419476,Low
55,408,3737690,no,yes,20,189.3,95,32.18,118.6,113,10.08,250.2,102,11.26,12.5,4,3.38,2,False,570.5999999999999,314,56.9,1.817197452229299,Low
76,415,3669781,no,yes,22,160.1,107,27.22,168.7,136,14.34,23.2,102,1.04,9.5,4,2.57,3,False,361.49999999999994,349,45.17,1.0358166189111746,Low
30,510,4045427,no,no,0,145.0,76,24.65,240.7,112,20.46,197.1,134,8.87,7.1,4,1.92,3,False,589.9,326,55.9,1.8095092024539876,Low
157,415,3899783,no,no,0,220.7,105,37.52,119.3,127,10.14,165.1,113,7.43,11.5,7,3.11,4,False,516.6,352,58.2,1.4676136363636365,Low
40,408,3517005,no,yes,31,224.7,69,38.2,134.5,81,11.43,120.3,104,5.41,7.5,5,2.03,1,True,487.0,259,57.07000000000001,1.8803088803088803,Low
72,408,3482009,no,no,0,147.0,79,24.99,162.3,103,13.8,162.9,80,7.33,10.5,4,2.84,1,False,482.70000000000005,266,48.959999999999994,1.8146616541353384,Low
95,415,3404236,no,yes,39,260.8,130,44.34,213.4,111,18.14,195.6,97,8.8,10.1,5,2.73,1,False,679.9000000000001,343,74.01,1.9822157434402334,Low
42,415,3481528,no,no,0,155.4,127,26.42,164.1,45,13.95,157.7,128,7.1,9.0,3,2.43,0,False,486.2,303,49.900000000000006,1.6046204620462046,Low
86,415,3655039,no,no,0,166.2,112,28.25,255.3,81,21.7,228.1,97,10.26,5.4,7,1.46,1,False,655.0,297,61.67,2.2053872053872055,Low
131,415,4111810,no,no,0,211.8,115,36.01,260.5,102,22.14,144.2,96,6.49,10.8,7,2.92,0,False,627.3,320,67.56,1.9603125,Low
55,510,3647644,no,yes,45,130.5,114,22.19,208.4,94,17.71,141.6,114,6.37,11.0,5,2.97,4,True,491.5,327,49.24,1.503058103975535,Low
74,415,3359066,no,no,0,162.7,102,27.66,292.0,105,24.82,183.3,80,8.25,8.7,6,2.35,0,False,646.7,293,63.080000000000005,2.2071672354948806,Low
81,408,3627581,yes,yes,37,237.1,76,40.31,264.2,125,22.46,271.3,120,12.21,7.9,3,2.13,1,False,780.5,324,77.11000000000001,2.4089506172839505,Low
81,408,3461095,no,no,0,166.2,102,28.25,217.6,112,18.5,220.2,68,9.91,13.2,2,3.56,4,False,617.1999999999999,284,60.22,2.173239436619718,Low
28,415,3579136,no,no,0,121.7,48,20.69,125.8,112,10.69,261.6,122,11.77,8.3,2,2.24,6,True,517.4000000000001,284,45.39,1.8218309859154933,High
111,510,3907863,no,no,0,176.4,62,29.99,201.0,124,17.09,150.4,138,6.77,11.2,2,3.02,0,False,539.0,326,56.870000000000005,1.6533742331288344,Low
3,510,3442416,no,yes,27,67.4,116,11.46,244.0,78,20.74,281.1,93,12.65,11.4,2,3.08,2,False,603.9,289,47.93,2.0896193771626295,Low
51,415,3731448,no,no,0,229.7,129,39.05,336.0,104,28.56,192.8,128,8.68,9.6,1,2.59,1,True,768.1000000000001,362,78.88,2.12182320441989,Low
68,415,3607076,no,yes,24,176.0,118,29.92,277.9,116,23.62,174.7,71,7.86,14.7,7,3.97,1,False,643.3,312,65.37,2.0618589743589744,Low
163,408,4132241,no,no,0,247.7,77,42.11,269.5,108,22.91,167.3,82,7.53,9.6,7,2.59,0,True,694.1000000000001,274,75.14,2.5332116788321173,Low
87,510,3433961,no,no,0,115.4,90,19.62,262.6,68,22.32,245.7,69,11.06,13.1,5,3.54,2,False,636.8,232,56.54,2.7448275862068963,Low
58,510,3754107,no,no,0,112.2,95,19.07,209.6,108,17.82,260.9,78,11.74,13.9,1,3.75,0,True,596.5999999999999,282,52.38,2.1156028368794324,Low
109,408,4147410,no,no,0,162.6,138,27.64,154.0,109,13.09,209.7,118,9.44,11.5,4,3.11,0,False,537.8,369,53.28,1.4574525745257452,Low
111,415,3512535,no,no,0,229.4,107,39.0,214.1,99,18.2,289.6,95,13.03,10.4,6,2.81,4,False,743.5,307,73.04,2.4218241042345277,Low
144,415,4169615,no,no,0,139.6,96,23.73,124.2,93,10.56,95.6,75,4.3,15.0,4,4.05,2,False,374.4,268,42.63999999999999,1.3970149253731343,Low
135,415,3771293,no,no,0,263.8,66,44.85,251.3,116,21.36,200.1,112,9.0,8.4,2,2.27,5,True,723.6,296,77.48,2.444594594594595,High
109,415,3886479,no,yes,46,217.5,123,36.98,233.7,84,19.86,163.9,99,7.38,9.0,3,2.43,4,False,624.1,309,66.64999999999999,2.0197411003236247,Low
107,415,3902755,no,yes,14,114.3,132,19.43,199.8,91,16.98,194.7,74,8.76,7.5,8,2.03,1,False,516.3,305,47.199999999999996,1.6927868852459016,Low
149,408,3405930,no,no,0,196.3,108,33.37,136.8,96,11.63,154.7,87,6.96,7.7,3,2.08,2,False,495.5,294,54.04,1.685374149659864,Low
56,510,4013622,no,no,0,253.2,95,43.04,188.0,116,15.98,142.0,133,6.39,4.4,4,1.19,1,False,587.5999999999999,348,66.6,1.6885057471264364,Low
129,408,3821104,no,no,0,98.0,99,16.66,240.7,62,20.46,254.8,123,11.47,10.5,4,2.84,0,False,604.0,288,51.43000000000001,2.0972222222222223,Low
92,408,3559324,no,no,0,249.4,118,42.4,211.5,95,17.98,169.0,116,7.61,9.1,3,2.46,0,False,639.0,332,70.45,1.9246987951807228,Low
67,415,3934843,no,yes,30,129.6,107,22.03,233.0,104,19.81,297.0,93,13.37,14.5,5,3.92,1,False,674.1,309,59.13,2.1815533980582527,Low
120,415,4014052,no,no,0,221.3,106,37.62,267.6,98,22.75,111.5,80,5.02,9.3,7,2.51,0,False,609.7,291,67.89999999999999,2.0951890034364262,Low
166,415,3851830,no,no,0,220.7,106,37.52,177.8,118,15.11,206.1,102,9.27,12.4,9,3.35,1,False,617.0,335,65.25,1.8417910447761194,Low
66,408,3487409,no,no,0,87.6,76,14.89,262.0,111,22.27,184.6,125,8.31,9.2,5,2.48,1,False,543.4,317,47.949999999999996,1.7141955835962144,Low
76,408,3614910,no,no,0,203.6,61,34.61,161.7,127,13.74,175.9,97,7.92,8.4,3,2.27,0,False,549.5999999999999,288,58.540000000000006,1.908333333333333,Low
79,415,4156578,no,no,0,213.6,110,36.31,234.9,121,19.97,229.6,157,10.33,8.8,3,2.38,2,False,686.9,391,68.99000000000001,1.756777493606138,Low
98,415,3955015,no,yes,31,181.6,112,30.87,220.7,100,18.76,236.3,121,10.63,12.9,4,3.48,2,False,651.5,337,63.74,1.9332344213649852,Low
141,510,3696012,no,yes,22,215.4,123,36.62,328.7,98,27.94,160.5,89,7.22,7.8,6,2.11,1,False,712.4,316,73.89,2.2544303797468355,Low
49,415,3944520,no,no,0,266.3,90,45.27,207.8,117,17.66,205.0,98,9.23,14.0,2,3.78,2,True,693.1,307,75.94000000000001,2.257654723127036,Low
46,510,3805873,no,no,0,199.2,111,33.86,175.1,83,14.88,210.6,84,9.48,10.2,2,2.75,3,False,595.0999999999999,280,60.97,2.1253571428571427,Low
137,415,3725384,no,no,0,115.0,130,19.55,137.8,83,11.71,224.0,61,10.08,7.3,4,1.97,3,False,484.1,278,43.31,1.7413669064748203,Low
171,408,4191863,no,no,0,270.5,69,45.99,230.0,112,19.55,136.0,111,6.12,9.6,5,2.59,1,True,646.1,297,74.25000000000001,2.1754208754208757,Low
10,415,3525697,no,no,0,222.2,127,37.77,153.1,125,13.01,227.4,80,10.23,12.9,4,3.48,1,False,615.5999999999999,336,64.49,1.8321428571428569,Low
88,510,3734274,no,no,0,61.9,78,10.52,262.6,114,22.32,212.5,110,9.56,8.8,2,2.38,3,False,545.8,304,44.78000000000001,1.795394736842105,Low
89,415,3824024,no,no,0,141.1,92,23.99,249.1,126,21.17,136.0,73,6.12,10.8,2,2.92,2,False,537.0,293,54.199999999999996,1.8327645051194539,Low
82,415,3959215,no,no,0,189.2,81,32.16,184.4,117,15.67,255.8,83,11.51,10.6,5,2.86,3,True,640.0,286,62.199999999999996,2.237762237762238,Low
139,510,3319149,no,no,0,196.0,135,33.32,186.0,146,15.81,153.0,92,6.89,9.8,1,2.65,3,False,544.8,374,58.67,1.4566844919786095,Low
87,415,3473958,no,no,0,171.6,119,29.17,205.0,107,17.43,170.6,114,7.68,13.8,4,3.73,0,False,561.0,344,58.01,1.630813953488372,Low
137,415,3892540,yes,no,0,174.0,123,29.58,161.3,115,13.71,260.7,98,11.73,11.4,3,3.08,2,False,607.4,339,58.099999999999994,1.791740412979351,Low
45,510,3993083,no,no,0,78.6,106,13.36,187.3,110,15.92,184.2,111,8.29,7.4,5,2.0,1,True,457.49999999999994,332,39.57,1.378012048192771,Low
90,415,4208308,no,no,0,200.9,92,34.15,164.3,91,13.97,249.0,98,11.21,8.9,7,2.4,1,False,623.1,288,61.73,2.1635416666666667,Low
103,415,3847724,no,no,0,141.3,123,24.02,253.6,87,21.56,215.8,96,9.71,6.4,2,1.73,1,False,617.0999999999999,308,57.019999999999996,2.003571428571428,Low
100,415,3892114,no,no,0,235.8,130,40.09,176.0,69,14.96,63.6,122,2.86,7.3,1,1.97,2,False,482.70000000000005,322,59.88,1.4990683229813666,Low
110,510,3354414,no,no,0,185.1,100,31.47,165.1,88,14.03,111.6,104,5.02,6.3,4,1.7,3,False,468.1,296,52.22,1.581418918918919,Low
124,415,3705361,no,no,0,254.3,113,43.23,78.9,104,6.71,153.2,69,6.89,11.8,2,3.19,2,False,498.20000000000005,288,60.019999999999996,1.7298611111111113,Low
10,510,3745965,no,no,0,183.0,103,31.11,214.8,77,18.26,206.4,73,9.29,8.7,6,2.35,2,False,612.9,259,61.010000000000005,2.366409266409266,Low
89,415,4206414,no,yes,29,163.5,80,27.8,274.8,136,23.36,381.9,147,17.19,7.5,5,2.03,2,False,827.7,368,70.38,2.2491847826086957,Low
121,408,3922708,no,no,0,207.9,98,35.34,210.5,96,17.89,109.6,114,4.93,7.7,2,2.08,2,False,535.6999999999999,310,60.24,1.728064516129032,Low
101,415,3527234,no,no,0,248.6,102,42.26,174.9,93,14.87,207.2,86,9.32,6.1,3,1.65,3,False,636.8,284,68.1,2.2422535211267602,Low
103,415,3379878,no,yes,31,185.4,105,31.52,197.6,126,16.8,147.1,110,6.62,14.5,4,3.92,2,False,544.6,345,58.86,1.5785507246376813,Low
51,408,3507288,no,no,0,197.8,60,33.63,221.0,64,18.79,168.6,134,7.59,8.9,5,2.4,1,False,596.3,263,62.41,2.2673003802281366,Low
2,415,4158448,yes,no,0,132.1,42,22.46,138.9,88,11.81,192.6,119,8.67,9.1,1,2.46,2,True,472.70000000000005,250,45.400000000000006,1.8908000000000003,Low
111,510,3926331,no,no,0,197.1,117,33.51,227.8,128,19.36,214.0,101,9.63,9.3,11,2.51,0,False,648.2,357,65.00999999999999,1.8156862745098041,Low
118,415,3923315,no,no,0,154.6,112,26.28,184.2,105,15.66,217.4,102,9.78,12.6,5,3.4,2,False,568.8,324,55.12,1.7555555555555553,Low
17,510,3825401,no,yes,31,153.1,115,26.03,185.9,59,15.8,224.3,102,10.09,10.0,1,2.7,6,True,573.3,277,54.620000000000005,2.0696750902527072,High
130,408,3897012,no,no,0,211.2,119,35.9,231.1,120,19.64,220.9,80,9.94,6.3,9,1.7,2,False,669.5,328,67.18,2.0411585365853657,Low
193,415,4114714,no,no,0,96.8,92,16.46,142.6,103,12.12,210.1,115,9.45,10.9,5,2.94,2,True,460.4,315,40.97,1.4615873015873015,Low
